XCoord,YCoord,OBJECTID,XCOORD,YCOORD
-75.09305273,40.10672415,151,-75.093053,40.106724
-75.06809096,40.10672415,152,-75.068091,40.106724
-75.04312919,40.10672415,153,-75.043129,40.106724
-75.01816742,40.10672415,154,-75.018167,40.106724
-74.99320565,40.10672415,155,-74.993206,40.106724
-74.96824388,40.10672415,156,-74.968244,40.106724
-75.26778512,40.12756938,157,-75.267785,40.127569
-75.24282335,40.12756938,158,-75.242823,40.127569
-75.21786158,40.12756938,159,-75.217862,40.127569
-75.19289981,40.12756938,160,-75.192900,40.127569
-75.16793804,40.12756938,161,-75.167938,40.127569
-75.14297627,40.12756938,162,-75.142976,40.127569
-75.11801450,40.12756938,163,-75.118014,40.127569
-75.09305273,40.12756938,164,-75.093053,40.127569
-75.06809096,40.12756938,165,-75.068091,40.127569
-75.04312919,40.12756938,166,-75.043129,40.127569
-75.01816742,40.12756938,167,-75.018167,40.127569
-74.99320565,40.12756938,168,-74.993206,40.127569
-74.96824388,40.12756938,169,-74.968244,40.127569
-74.04027075,40.68461465,170,-74.040271,40.684615
-74.02624225,40.68461465,171,-74.026242,40.684615
-74.01221375,40.68461465,172,-74.012214,40.684615
-73.99818525,40.68461465,173,-73.998185,40.684615
-73.98415675,40.68461465,174,-73.984157,40.684615
-73.97012825,40.68461465,175,-73.970128,40.684615
-73.95609975,40.68461465,176,-73.956100,40.684615
-73.94207125,40.68461465,177,-73.942071,40.684615
-73.92804275,40.68461465,178,-73.928043,40.684615
-73.91401425,40.68461465,179,-73.914014,40.684615
-74.04027075,40.69474795,180,-74.040271,40.694748
-74.02624225,40.69474795,181,-74.026242,40.694748
-74.01221375,40.69474795,182,-74.012214,40.694748
-73.99818525,40.69474795,183,-73.998185,40.694748
-73.98415675,40.69474795,184,-73.984157,40.694748
-73.97012825,40.69474795,185,-73.970128,40.694748
-73.95609975,40.69474795,186,-73.956100,40.694748
-73.94207125,40.69474795,187,-73.942071,40.694748
-73.92804275,40.69474795,188,-73.928043,40.694748
-73.91401425,40.69474795,189,-73.914014,40.694748
-74.04027075,40.70488125,190,-74.040271,40.704881
-74.02624225,40.70488125,191,-74.026242,40.704881
-74.01221375,40.70488125,192,-74.012214,40.704881
-73.99818525,40.70488125,193,-73.998185,40.704881
-73.98415675,40.70488125,194,-73.984157,40.704881
-73.97012825,40.70488125,195,-73.970128,40.704881
-73.95609975,40.70488125,196,-73.956100,40.704881
-73.94207125,40.70488125,197,-73.942071,40.704881
-73.92804275,40.70488125,198,-73.928043,40.704881
-73.91401425,40.70488125,199,-73.914014,40.704881
-74.04027075,40.71501455,200,-74.040271,40.715015
-74.02624225,40.71501455,201,-74.026242,40.715015
-74.01221375,40.71501455,202,-74.012214,40.715015
-73.99818525,40.71501455,203,-73.998185,40.715015
-73.98415675,40.71501455,204,-73.984157,40.715015
-73.97012825,40.71501455,205,-73.970128,40.715015
-73.95609975,40.71501455,206,-73.956100,40.715015
-73.94207125,40.71501455,207,-73.942071,40.715015
-73.92804275,40.71501455,208,-73.928043,40.715015
-73.91401425,40.71501455,209,-73.914014,40.715015
-74.04027075,40.72514785,210,-74.040271,40.725148
-74.02624225,40.72514785,211,-74.026242,40.725148
-74.01221375,40.72514785,212,-74.012214,40.725148
-73.99818525,40.72514785,213,-73.998185,40.725148
-73.98415675,40.72514785,214,-73.984157,40.725148
-73.97012825,40.72514785,215,-73.970128,40.725148
-73.95609975,40.72514785,216,-73.956100,40.725148
-73.94207125,40.72514785,217,-73.942071,40.725148
-73.92804275,40.72514785,218,-73.928043,40.725148
-73.91401425,40.72514785,219,-73.914014,40.725148
-74.04027075,40.73528115,220,-74.040271,40.735281
-74.02624225,40.73528115,221,-74.026242,40.735281
-74.01221375,40.73528115,222,-74.012214,40.735281
-73.99818525,40.73528115,223,-73.998185,40.735281
-73.98415675,40.73528115,224,-73.984157,40.735281
-73.97012825,40.73528115,225,-73.970128,40.735281
-73.95609975,40.73528115,226,-73.956100,40.735281
-73.94207125,40.73528115,227,-73.942071,40.735281
-73.92804275,40.73528115,228,-73.928043,40.735281
-73.91401425,40.73528115,229,-73.914014,40.735281
-74.04027075,40.74541445,230,-74.040271,40.745414
-74.02624225,40.74541445,231,-74.026242,40.745414
-74.01221375,40.74541445,232,-74.012214,40.745414
-73.99818525,40.74541445,233,-73.998185,40.745414
-73.98415675,40.74541445,234,-73.984157,40.745414
-73.97012825,40.74541445,235,-73.970128,40.745414
-73.95609975,40.74541445,236,-73.956100,40.745414
-73.94207125,40.74541445,237,-73.942071,40.745414
-73.92804275,40.74541445,238,-73.928043,40.745414
-73.91401425,40.74541445,239,-73.914014,40.745414
-74.04027075,40.75554775,240,-74.040271,40.755548
-74.02624225,40.75554775,241,-74.026242,40.755548
-74.01221375,40.75554775,242,-74.012214,40.755548
-73.99818525,40.75554775,243,-73.998185,40.755548
-73.98415675,40.75554775,244,-73.984157,40.755548
-73.97012825,40.75554775,245,-73.970128,40.755548
-73.95609975,40.75554775,246,-73.956100,40.755548
-73.94207125,40.75554775,247,-73.942071,40.755548
-73.92804275,40.75554775,248,-73.928043,40.755548
-73.91401425,40.75554775,249,-73.914014,40.755548
-74.04027075,40.76568105,250,-74.040271,40.765681
-74.02624225,40.76568105,251,-74.026242,40.765681
-74.01221375,40.76568105,252,-74.012214,40.765681
-73.99818525,40.76568105,253,-73.998185,40.765681
-73.98415675,40.76568105,254,-73.984157,40.765681
-73.97012825,40.76568105,255,-73.970128,40.765681
-73.95609975,40.76568105,256,-73.956100,40.765681
-73.94207125,40.76568105,257,-73.942071,40.765681
-73.92804275,40.76568105,258,-73.928043,40.765681
-73.91401425,40.76568105,259,-73.914014,40.765681
-74.04027075,40.77581435,260,-74.040271,40.775814
-74.02624225,40.77581435,261,-74.026242,40.775814
-74.01221375,40.77581435,262,-74.012214,40.775814
-73.99818525,40.77581435,263,-73.998185,40.775814
-73.98415675,40.77581435,264,-73.984157,40.775814
-73.97012825,40.77581435,265,-73.970128,40.775814
-73.95609975,40.77581435,266,-73.956100,40.775814
-73.94207125,40.77581435,267,-73.942071,40.775814
-73.92804275,40.77581435,268,-73.928043,40.775814
-73.91401425,40.77581435,269,-73.914014,40.775814
-74.04027075,40.78594765,270,-74.040271,40.785948
-74.02624225,40.78594765,271,-74.026242,40.785948
-74.01221375,40.78594765,272,-74.012214,40.785948
-73.99818525,40.78594765,273,-73.998185,40.785948
-73.98415675,40.78594765,274,-73.984157,40.785948
-73.97012825,40.78594765,275,-73.970128,40.785948
-73.95609975,40.78594765,276,-73.956100,40.785948
-73.94207125,40.78594765,277,-73.942071,40.785948
-73.92804275,40.78594765,278,-73.928043,40.785948
-73.91401425,40.78594765,279,-73.914014,40.785948
-74.04027075,40.79608095,280,-74.040271,40.796081
-74.02624225,40.79608095,281,-74.026242,40.796081
-74.01221375,40.79608095,282,-74.012214,40.796081
-73.99818525,40.79608095,283,-73.998185,40.796081
-73.98415675,40.79608095,284,-73.984157,40.796081
-73.97012825,40.79608095,285,-73.970128,40.796081
-73.95609975,40.79608095,286,-73.956100,40.796081
-73.94207125,40.79608095,287,-73.942071,40.796081
-73.92804275,40.79608095,288,-73.928043,40.796081
-73.91401425,40.79608095,289,-73.914014,40.796081
-74.04027075,40.80621425,290,-74.040271,40.806214
-74.02624225,40.80621425,291,-74.026242,40.806214
-74.01221375,40.80621425,292,-74.012214,40.806214
-73.99818525,40.80621425,293,-73.998185,40.806214
-73.98415675,40.80621425,294,-73.984157,40.806214
-73.97012825,40.80621425,295,-73.970128,40.806214
-73.95609975,40.80621425,296,-73.956100,40.806214
-73.94207125,40.80621425,297,-73.942071,40.806214
-73.92804275,40.80621425,298,-73.928043,40.806214
-73.91401425,40.80621425,299,-73.914014,40.806214
-74.04027075,40.81634755,300,-74.040271,40.816348
-74.02624225,40.81634755,301,-74.026242,40.816348
-74.01221375,40.81634755,302,-74.012214,40.816348
-73.99818525,40.81634755,303,-73.998185,40.816348
-73.98415675,40.81634755,304,-73.984157,40.816348
-73.97012825,40.81634755,305,-73.970128,40.816348
-73.95609975,40.81634755,306,-73.956100,40.816348
-73.94207125,40.81634755,307,-73.942071,40.816348
-73.92804275,40.81634755,308,-73.928043,40.816348
-73.91401425,40.81634755,309,-73.914014,40.816348
-74.04027075,40.82648085,310,-74.040271,40.826481
-74.02624225,40.82648085,311,-74.026242,40.826481
-74.01221375,40.82648085,312,-74.012214,40.826481
-73.99818525,40.82648085,313,-73.998185,40.826481
-73.98415675,40.82648085,314,-73.984157,40.826481
-73.97012825,40.82648085,315,-73.970128,40.826481
-73.95609975,40.82648085,316,-73.956100,40.826481
-73.94207125,40.82648085,317,-73.942071,40.826481
-73.92804275,40.82648085,318,-73.928043,40.826481
-73.91401425,40.82648085,319,-73.914014,40.826481
-74.04027075,40.83661415,320,-74.040271,40.836614
-74.02624225,40.83661415,321,-74.026242,40.836614
-74.01221375,40.83661415,322,-74.012214,40.836614
-73.99818525,40.83661415,323,-73.998185,40.836614
-73.98415675,40.83661415,324,-73.984157,40.836614
-73.97012825,40.83661415,325,-73.970128,40.836614
-73.95609975,40.83661415,326,-73.956100,40.836614
-73.94207125,40.83661415,327,-73.942071,40.836614
-73.92804275,40.83661415,328,-73.928043,40.836614
-73.91401425,40.83661415,329,-73.914014,40.836614
-74.04027075,40.84674745,330,-74.040271,40.846747
-74.02624225,40.84674745,331,-74.026242,40.846747
-74.01221375,40.84674745,332,-74.012214,40.846747
-73.99818525,40.84674745,333,-73.998185,40.846747
-73.98415675,40.84674745,334,-73.984157,40.846747
-73.97012825,40.84674745,335,-73.970128,40.846747
-73.95609975,40.84674745,336,-73.956100,40.846747
-73.94207125,40.84674745,337,-73.942071,40.846747
-73.92804275,40.84674745,338,-73.928043,40.846747
-73.91401425,40.84674745,339,-73.914014,40.846747
-74.04027075,40.85688075,340,-74.040271,40.856881
-74.02624225,40.85688075,341,-74.026242,40.856881
-74.01221375,40.85688075,342,-74.012214,40.856881
-73.99818525,40.85688075,343,-73.998185,40.856881
-73.98415675,40.85688075,344,-73.984157,40.856881
-73.97012825,40.85688075,345,-73.970128,40.856881
-73.95609975,40.85688075,346,-73.956100,40.856881
-73.94207125,40.85688075,347,-73.942071,40.856881
-73.92804275,40.85688075,348,-73.928043,40.856881
-73.91401425,40.85688075,349,-73.914014,40.856881
-74.04027075,40.86701405,350,-74.040271,40.867014
-74.02624225,40.86701405,351,-74.026242,40.867014
-74.01221375,40.86701405,352,-74.012214,40.867014
-73.99818525,40.86701405,353,-73.998185,40.867014
-73.98415675,40.86701405,354,-73.984157,40.867014
-73.97012825,40.86701405,355,-73.970128,40.867014
-73.95609975,40.86701405,356,-73.956100,40.867014
-73.94207125,40.86701405,357,-73.942071,40.867014
-73.92804275,40.86701405,358,-73.928043,40.867014
-73.91401425,40.86701405,359,-73.914014,40.867014
-74.04027075,40.87714735,360,-74.040271,40.877147
-74.02624225,40.87714735,361,-74.026242,40.877147
-74.01221375,40.87714735,362,-74.012214,40.877147
-73.99818525,40.87714735,363,-73.998185,40.877147
-73.98415675,40.87714735,364,-73.984157,40.877147
-73.97012825,40.87714735,365,-73.970128,40.877147
-73.95609975,40.87714735,366,-73.956100,40.877147
-73.94207125,40.87714735,367,-73.942071,40.877147
-73.92804275,40.87714735,368,-73.928043,40.877147
-73.91401425,40.87714735,369,-73.914014,40.877147
-88.17388017,41.47713253,370,-88.173880,41.477133
-88.04584183,41.47713253,371,-88.045842,41.477133
-87.99462650,41.47713253,372,-87.994627,41.477133
-87.91780350,41.47713253,373,-87.917804,41.477133
-87.89219583,41.47713253,374,-87.892196,41.477133
-87.84098050,41.47713253,375,-87.840981,41.477133
-87.81537283,41.47713253,376,-87.815373,41.477133
-87.73854983,41.47713253,377,-87.738550,41.477133
-87.71294217,41.47713253,378,-87.712942,41.477133
-87.68733450,41.47713253,379,-87.687335,41.477133
-87.66172683,41.47713253,380,-87.661727,41.477133
-87.63611917,41.47713253,381,-87.636119,41.477133
-87.61051150,41.47713253,382,-87.610511,41.477133
-87.58490383,41.47713253,383,-87.584904,41.477133
-87.50808083,41.47713253,384,-87.508081,41.477133
-87.48247317,41.47713253,385,-87.482473,41.477133
-87.45686550,41.47713253,386,-87.456865,41.477133
-87.43125783,41.47713253,387,-87.431258,41.477133
-87.40565017,41.47713253,388,-87.405650,41.477133
-87.38004250,41.47713253,389,-87.380042,41.477133
-87.35443483,41.47713253,390,-87.354435,41.477133
-87.32882717,41.47713253,391,-87.328827,41.477133
-87.30321950,41.47713253,392,-87.303219,41.477133
-87.22639650,41.47713253,393,-87.226396,41.477133
-88.22509550,41.49234960,394,-88.225096,41.492350
-88.17388017,41.49234960,395,-88.173880,41.492350
-88.09705717,41.49234960,396,-88.097057,41.492350
-88.07144950,41.49234960,397,-88.071450,41.492350
-88.04584183,41.49234960,398,-88.045842,41.492350
-87.96901883,41.49234960,399,-87.969019,41.492350
-87.94341117,41.49234960,400,-87.943411,41.492350
-87.91780350,41.49234960,401,-87.917804,41.492350
-87.89219583,41.49234960,402,-87.892196,41.492350
-87.86658817,41.49234960,403,-87.866588,41.492350
-87.84098050,41.49234960,404,-87.840981,41.492350
-87.81537283,41.49234960,405,-87.815373,41.492350
-87.78976517,41.49234960,406,-87.789765,41.492350
-87.76415750,41.49234960,407,-87.764158,41.492350
-87.73854983,41.49234960,408,-87.738550,41.492350
-87.71294217,41.49234960,409,-87.712942,41.492350
-87.68733450,41.49234960,410,-87.687335,41.492350
-87.66172683,41.49234960,411,-87.661727,41.492350
-87.63611917,41.49234960,412,-87.636119,41.492350
-87.61051150,41.49234960,413,-87.610511,41.492350
-87.58490383,41.49234960,414,-87.584904,41.492350
-87.55929617,41.49234960,415,-87.559296,41.492350
-87.50808083,41.49234960,416,-87.508081,41.492350
-87.48247317,41.49234960,417,-87.482473,41.492350
-87.45686550,41.49234960,418,-87.456865,41.492350
-87.43125783,41.49234960,419,-87.431258,41.492350
-87.40565017,41.49234960,420,-87.405650,41.492350
-87.38004250,41.49234960,421,-87.380042,41.492350
-87.35443483,41.49234960,422,-87.354435,41.492350
-87.32882717,41.49234960,423,-87.328827,41.492350
-88.25070317,41.50756667,424,-88.250703,41.507567
-88.22509550,41.50756667,425,-88.225096,41.507567
-88.19948783,41.50756667,426,-88.199488,41.507567
-88.17388017,41.50756667,427,-88.173880,41.507567
-88.14827250,41.50756667,428,-88.148273,41.507567
-88.12266483,41.50756667,429,-88.122665,41.507567
-88.09705717,41.50756667,430,-88.097057,41.507567
-88.07144950,41.50756667,431,-88.071450,41.507567
-88.04584183,41.50756667,432,-88.045842,41.507567
-87.96901883,41.50756667,433,-87.969019,41.507567
-87.94341117,41.50756667,434,-87.943411,41.507567
-87.91780350,41.50756667,435,-87.917804,41.507567
-87.89219583,41.50756667,436,-87.892196,41.507567
-87.86658817,41.50756667,437,-87.866588,41.507567
-87.84098050,41.50756667,438,-87.840981,41.507567
-87.81537283,41.50756667,439,-87.815373,41.507567
-87.78976517,41.50756667,440,-87.789765,41.507567
-87.76415750,41.50756667,441,-87.764158,41.507567
-87.73854983,41.50756667,442,-87.738550,41.507567
-87.71294217,41.50756667,443,-87.712942,41.507567
-87.68733450,41.50756667,444,-87.687335,41.507567
-87.66172683,41.50756667,445,-87.661727,41.507567
-87.63611917,41.50756667,446,-87.636119,41.507567
-87.61051150,41.50756667,447,-87.610511,41.507567
-87.58490383,41.50756667,448,-87.584904,41.507567
-87.55929617,41.50756667,449,-87.559296,41.507567
-87.53368850,41.50756667,450,-87.533688,41.507567
-87.50808083,41.50756667,451,-87.508081,41.507567
-87.48247317,41.50756667,452,-87.482473,41.507567
-87.45686550,41.50756667,453,-87.456865,41.507567
-87.43125783,41.50756667,454,-87.431258,41.507567
-87.40565017,41.50756667,455,-87.405650,41.507567
-87.38004250,41.50756667,456,-87.380042,41.507567
-87.35443483,41.50756667,457,-87.354435,41.507567
-87.32882717,41.50756667,458,-87.328827,41.507567
-87.30321950,41.50756667,459,-87.303219,41.507567
-87.25200417,41.50756667,460,-87.252004,41.507567
-87.14957350,41.50756667,461,-87.149573,41.507567
-87.12396583,41.50756667,462,-87.123966,41.507567
-88.22509550,41.52278373,463,-88.225096,41.522784
-88.19948783,41.52278373,464,-88.199488,41.522784
-88.17388017,41.52278373,465,-88.173880,41.522784
-88.14827250,41.52278373,466,-88.148273,41.522784
-88.12266483,41.52278373,467,-88.122665,41.522784
-88.09705717,41.52278373,468,-88.097057,41.522784
-88.07144950,41.52278373,469,-88.071450,41.522784
-88.04584183,41.52278373,470,-88.045842,41.522784
-88.02023417,41.52278373,471,-88.020234,41.522784
-87.99462650,41.52278373,472,-87.994627,41.522784
-87.96901883,41.52278373,473,-87.969019,41.522784
-87.94341117,41.52278373,474,-87.943411,41.522784
-87.91780350,41.52278373,475,-87.917804,41.522784
-87.89219583,41.52278373,476,-87.892196,41.522784
-87.86658817,41.52278373,477,-87.866588,41.522784
-87.84098050,41.52278373,478,-87.840981,41.522784
-87.81537283,41.52278373,479,-87.815373,41.522784
-87.78976517,41.52278373,480,-87.789765,41.522784
-87.76415750,41.52278373,481,-87.764158,41.522784
-87.73854983,41.52278373,482,-87.738550,41.522784
-87.71294217,41.52278373,483,-87.712942,41.522784
-87.68733450,41.52278373,484,-87.687335,41.522784
-87.66172683,41.52278373,485,-87.661727,41.522784
-87.63611917,41.52278373,486,-87.636119,41.522784
-87.61051150,41.52278373,487,-87.610511,41.522784
-87.58490383,41.52278373,488,-87.584904,41.522784
-87.55929617,41.52278373,489,-87.559296,41.522784
-87.53368850,41.52278373,490,-87.533688,41.522784
-87.50808083,41.52278373,491,-87.508081,41.522784
-87.48247317,41.52278373,492,-87.482473,41.522784
-87.45686550,41.52278373,493,-87.456865,41.522784
-87.43125783,41.52278373,494,-87.431258,41.522784
-87.40565017,41.52278373,495,-87.405650,41.522784
-87.38004250,41.52278373,496,-87.380042,41.522784
-87.35443483,41.52278373,497,-87.354435,41.522784
-87.32882717,41.52278373,498,-87.328827,41.522784
-87.30321950,41.52278373,499,-87.303219,41.522784
-87.27761183,41.52278373,500,-87.277612,41.522784
-87.25200417,41.52278373,501,-87.252004,41.522784
-87.22639650,41.52278373,502,-87.226396,41.522784
-87.14957350,41.52278373,503,-87.149573,41.522784
-88.19948783,41.53800080,504,-88.199488,41.538001
-88.17388017,41.53800080,505,-88.173880,41.538001
-88.14827250,41.53800080,506,-88.148273,41.538001
-88.12266483,41.53800080,507,-88.122665,41.538001
-88.09705717,41.53800080,508,-88.097057,41.538001
-88.07144950,41.53800080,509,-88.071450,41.538001
-88.04584183,41.53800080,510,-88.045842,41.538001
-88.02023417,41.53800080,511,-88.020234,41.538001
-87.99462650,41.53800080,512,-87.994627,41.538001
-87.96901883,41.53800080,513,-87.969019,41.538001
-87.94341117,41.53800080,514,-87.943411,41.538001
-87.91780350,41.53800080,515,-87.917804,41.538001
-87.89219583,41.53800080,516,-87.892196,41.538001
-87.86658817,41.53800080,517,-87.866588,41.538001
-87.84098050,41.53800080,518,-87.840981,41.538001
-87.81537283,41.53800080,519,-87.815373,41.538001
-87.78976517,41.53800080,520,-87.789765,41.538001
-87.76415750,41.53800080,521,-87.764158,41.538001
-87.73854983,41.53800080,522,-87.738550,41.538001
-87.71294217,41.53800080,523,-87.712942,41.538001
-87.68733450,41.53800080,524,-87.687335,41.538001
-87.66172683,41.53800080,525,-87.661727,41.538001
-87.63611917,41.53800080,526,-87.636119,41.538001
-87.61051150,41.53800080,527,-87.610511,41.538001
-87.58490383,41.53800080,528,-87.584904,41.538001
-87.55929617,41.53800080,529,-87.559296,41.538001
-87.53368850,41.53800080,530,-87.533688,41.538001
-87.50808083,41.53800080,531,-87.508081,41.538001
-87.48247317,41.53800080,532,-87.482473,41.538001
-87.45686550,41.53800080,533,-87.456865,41.538001
-87.43125783,41.53800080,534,-87.431258,41.538001
-87.40565017,41.53800080,535,-87.405650,41.538001
-87.38004250,41.53800080,536,-87.380042,41.538001
-87.35443483,41.53800080,537,-87.354435,41.538001
-87.32882717,41.53800080,538,-87.328827,41.538001
-87.30321950,41.53800080,539,-87.303219,41.538001
-87.27761183,41.53800080,540,-87.277612,41.538001
-87.25200417,41.53800080,541,-87.252004,41.538001
-87.22639650,41.53800080,542,-87.226396,41.538001
-87.20078883,41.53800080,543,-87.200789,41.538001
-87.12396583,41.53800080,544,-87.123966,41.538001
-88.25070317,41.55321787,545,-88.250703,41.553218
-88.22509550,41.55321787,546,-88.225096,41.553218
-88.19948783,41.55321787,547,-88.199488,41.553218
-88.17388017,41.55321787,548,-88.173880,41.553218
-88.14827250,41.55321787,549,-88.148273,41.553218
-88.12266483,41.55321787,550,-88.122665,41.553218
-88.09705717,41.55321787,551,-88.097057,41.553218
-88.07144950,41.55321787,552,-88.071450,41.553218
-88.04584183,41.55321787,553,-88.045842,41.553218
-87.94341117,41.55321787,554,-87.943411,41.553218
-87.91780350,41.55321787,555,-87.917804,41.553218
-87.89219583,41.55321787,556,-87.892196,41.553218
-87.86658817,41.55321787,557,-87.866588,41.553218
-87.84098050,41.55321787,558,-87.840981,41.553218
-87.81537283,41.55321787,559,-87.815373,41.553218
-87.78976517,41.55321787,560,-87.789765,41.553218
-87.76415750,41.55321787,561,-87.764158,41.553218
-87.73854983,41.55321787,562,-87.738550,41.553218
-87.71294217,41.55321787,563,-87.712942,41.553218
-87.68733450,41.55321787,564,-87.687335,41.553218
-87.66172683,41.55321787,565,-87.661727,41.553218
-87.63611917,41.55321787,566,-87.636119,41.553218
-87.61051150,41.55321787,567,-87.610511,41.553218
-87.58490383,41.55321787,568,-87.584904,41.553218
-87.55929617,41.55321787,569,-87.559296,41.553218
-87.53368850,41.55321787,570,-87.533688,41.553218
-87.50808083,41.55321787,571,-87.508081,41.553218
-87.48247317,41.55321787,572,-87.482473,41.553218
-87.45686550,41.55321787,573,-87.456865,41.553218
-87.43125783,41.55321787,574,-87.431258,41.553218
-87.40565017,41.55321787,575,-87.405650,41.553218
-87.38004250,41.55321787,576,-87.380042,41.553218
-87.35443483,41.55321787,577,-87.354435,41.553218
-87.32882717,41.55321787,578,-87.328827,41.553218
-87.30321950,41.55321787,579,-87.303219,41.553218
-87.27761183,41.55321787,580,-87.277612,41.553218
-87.25200417,41.55321787,581,-87.252004,41.553218
-87.22639650,41.55321787,582,-87.226396,41.553218
-87.20078883,41.55321787,583,-87.200789,41.553218
-87.17518117,41.55321787,584,-87.175181,41.553218
-88.25070317,41.56843493,585,-88.250703,41.568435
-88.22509550,41.56843493,586,-88.225096,41.568435
-88.19948783,41.56843493,587,-88.199488,41.568435
-88.17388017,41.56843493,588,-88.173880,41.568435
-88.14827250,41.56843493,589,-88.148273,41.568435
-88.12266483,41.56843493,590,-88.122665,41.568435
-88.09705717,41.56843493,591,-88.097057,41.568435
-88.07144950,41.56843493,592,-88.071450,41.568435
-88.04584183,41.56843493,593,-88.045842,41.568435
-88.02023417,41.56843493,594,-88.020234,41.568435
-87.94341117,41.56843493,595,-87.943411,41.568435
-87.91780350,41.56843493,596,-87.917804,41.568435
-87.89219583,41.56843493,597,-87.892196,41.568435
-87.86658817,41.56843493,598,-87.866588,41.568435
-87.84098050,41.56843493,599,-87.840981,41.568435
-87.81537283,41.56843493,600,-87.815373,41.568435
-87.78976517,41.56843493,601,-87.789765,41.568435
-87.76415750,41.56843493,602,-87.764158,41.568435
-87.73854983,41.56843493,603,-87.738550,41.568435
-87.71294217,41.56843493,604,-87.712942,41.568435
-87.68733450,41.56843493,605,-87.687335,41.568435
-87.66172683,41.56843493,606,-87.661727,41.568435
-87.63611917,41.56843493,607,-87.636119,41.568435
-87.61051150,41.56843493,608,-87.610511,41.568435
-87.58490383,41.56843493,609,-87.584904,41.568435
-87.55929617,41.56843493,610,-87.559296,41.568435
-87.53368850,41.56843493,611,-87.533688,41.568435
-87.50808083,41.56843493,612,-87.508081,41.568435
-87.48247317,41.56843493,613,-87.482473,41.568435
-87.45686550,41.56843493,614,-87.456865,41.568435
-87.43125783,41.56843493,615,-87.431258,41.568435
-87.40565017,41.56843493,616,-87.405650,41.568435
-87.38004250,41.56843493,617,-87.380042,41.568435
-87.35443483,41.56843493,618,-87.354435,41.568435
-87.32882717,41.56843493,619,-87.328827,41.568435
-87.30321950,41.56843493,620,-87.303219,41.568435
-87.27761183,41.56843493,621,-87.277612,41.568435
-87.25200417,41.56843493,622,-87.252004,41.568435
-87.22639650,41.56843493,623,-87.226396,41.568435
-87.20078883,41.56843493,624,-87.200789,41.568435
-87.17518117,41.56843493,625,-87.175181,41.568435
-87.14957350,41.56843493,626,-87.149573,41.568435
-88.22509550,41.58365200,627,-88.225096,41.583652
-88.19948783,41.58365200,628,-88.199488,41.583652
-88.17388017,41.58365200,629,-88.173880,41.583652
-88.14827250,41.58365200,630,-88.148273,41.583652
-88.12266483,41.58365200,631,-88.122665,41.583652
-88.04584183,41.58365200,632,-88.045842,41.583652
-88.02023417,41.58365200,633,-88.020234,41.583652
-87.99462650,41.58365200,634,-87.994627,41.583652
-87.94341117,41.58365200,635,-87.943411,41.583652
-87.91780350,41.58365200,636,-87.917804,41.583652
-87.89219583,41.58365200,637,-87.892196,41.583652
-87.86658817,41.58365200,638,-87.866588,41.583652
-87.84098050,41.58365200,639,-87.840981,41.583652
-87.81537283,41.58365200,640,-87.815373,41.583652
-87.78976517,41.58365200,641,-87.789765,41.583652
-87.76415750,41.58365200,642,-87.764158,41.583652
-87.73854983,41.58365200,643,-87.738550,41.583652
-87.71294217,41.58365200,644,-87.712942,41.583652
-87.68733450,41.58365200,645,-87.687335,41.583652
-87.66172683,41.58365200,646,-87.661727,41.583652
-87.63611917,41.58365200,647,-87.636119,41.583652
-87.61051150,41.58365200,648,-87.610511,41.583652
-87.58490383,41.58365200,649,-87.584904,41.583652
-87.55929617,41.58365200,650,-87.559296,41.583652
-87.53368850,41.58365200,651,-87.533688,41.583652
-87.50808083,41.58365200,652,-87.508081,41.583652
-87.48247317,41.58365200,653,-87.482473,41.583652
-87.45686550,41.58365200,654,-87.456865,41.583652
-87.43125783,41.58365200,655,-87.431258,41.583652
-87.40565017,41.58365200,656,-87.405650,41.583652
-87.38004250,41.58365200,657,-87.380042,41.583652
-87.35443483,41.58365200,658,-87.354435,41.583652
-87.32882717,41.58365200,659,-87.328827,41.583652
-87.30321950,41.58365200,660,-87.303219,41.583652
-87.27761183,41.58365200,661,-87.277612,41.583652
-87.25200417,41.58365200,662,-87.252004,41.583652
-87.22639650,41.58365200,663,-87.226396,41.583652
-87.20078883,41.58365200,664,-87.200789,41.583652
-87.17518117,41.58365200,665,-87.175181,41.583652
-87.14957350,41.58365200,666,-87.149573,41.583652
-87.12396583,41.58365200,667,-87.123966,41.583652
-88.22509550,41.59886907,668,-88.225096,41.598869
-88.19948783,41.59886907,669,-88.199488,41.598869
-88.17388017,41.59886907,670,-88.173880,41.598869
-88.14827250,41.59886907,671,-88.148273,41.598869
-88.12266483,41.59886907,672,-88.122665,41.598869
-88.07144950,41.59886907,673,-88.071450,41.598869
-88.04584183,41.59886907,674,-88.045842,41.598869
-87.94341117,41.59886907,675,-87.943411,41.598869
-87.91780350,41.59886907,676,-87.917804,41.598869
-87.89219583,41.59886907,677,-87.892196,41.598869
-87.86658817,41.59886907,678,-87.866588,41.598869
-87.84098050,41.59886907,679,-87.840981,41.598869
-87.81537283,41.59886907,680,-87.815373,41.598869
-87.78976517,41.59886907,681,-87.789765,41.598869
-87.76415750,41.59886907,682,-87.764158,41.598869
-87.73854983,41.59886907,683,-87.738550,41.598869
-87.71294217,41.59886907,684,-87.712942,41.598869
-87.68733450,41.59886907,685,-87.687335,41.598869
-87.66172683,41.59886907,686,-87.661727,41.598869
-87.63611917,41.59886907,687,-87.636119,41.598869
